Airfoil coordinates
1.0   0.0
0.99   0.004584252956092994
0.98   0.00855063812486464
0.97   0.012032456693904306
0.96   0.015144178279590453
0.95   0.017983358678626646
0.94   0.02063241581764476
0.9299999999999999   0.023160270877530906
0.92   0.025623861381871282
0.91   0.028069532853198548
0.9   0.03053431545651901
0.89   0.03304709186689779
0.88   0.03562966241665739
0.87   0.03829771339799312
0.86   0.04106169421851854
0.85   0.043927608930414794
0.84   0.04689772747846696
0.83   0.049971221838320895
0.8200000000000001   0.053144732043782235
0.81   0.05641286693090431
0.8   0.05976864425696745
0.79   0.06320387468424309
0.78   0.06670949395165458
0.77   0.07027584739209823
0.76   0.07389293078926892
0.75   0.07755059140534666
0.74   0.08123869284984503
0.73   0.0849472473002968
0.72   0.08866651842726293
0.71   0.09238709821939242
0.7   0.09609996074893956
0.69   0.09979649576425664
0.6799999999999999   0.1034685248433299
0.6699999999999999   0.10710830269140831
0.6599999999999999   0.11070850601619454
0.6499999999999999   0.11426221226591615
0.64   0.11776287036887773
0.63   0.12120426546780101
0.62   0.12458047949838892
0.61   0.12788584931909316
0.6   0.1311149239580131
0.59   0.13426242240319497
0.5800000000000001   0.13732319322432351
0.5700000000000001   0.14029217717687814
0.56   0.14316437380424554
0.55   0.1459348129190131
0.54   0.1485985317116711
0.53   0.15115055810319453
0.52   0.1535859008274012
0.51   0.15589954659953376
0.5   0.1580864645991133
0.49   0.1601416183676791
0.48   0.1620599850954471
0.47   0.16383658214507085
0.45999999999999996   0.1654665005354099
0.44999999999999996   0.16694494498332096
0.43999999999999995   0.16826727997675592
0.42999999999999994   0.16942908122760775
0.42000000000000004   0.1704261917274575
0.41000000000000003   0.171254781503237
0.4   0.17191141004233831
0.39   0.17239309022727092
0.38   0.1726973524878415
0.37   0.1728223077430942
0.36   0.17276670756475845
0.35   0.17252999984728898
0.33999999999999997   0.17211237811496466
0.32999999999999996   0.171514822431697
0.31999999999999995   0.17073912970133678
0.30999999999999994   0.16978793095173222
0.29999999999999993   0.16866469297989628
0.29000000000000004   0.16737370149234895
0.28   0.1659200225960875
0.27   0.16430943917128504
0.26   0.1625483582728499
0.25   0.16064368524575126
0.24   0.15860265967317388
0.22999999999999998   0.15643264757226968
0.21999999999999997   0.15414088336097048
0.20999999999999996   0.15173415397247886
0.19999999999999996   0.14921841599342892
0.18999999999999995   0.14659833470422812
0.17999999999999994   0.1438767311936564
0.16999999999999993   0.14105391998390437
0.16000000000000003   0.13812691434218285
0.15000000000000002   0.13508846888932616
0.14   0.13192591797749312
0.13   0.12861975148421667
0.12   0.1251418435155455
0.10999999999999999   0.12145320751409998
0.09999999999999998   0.11750108128831109
0.08999999999999997   0.11321502376614895
0.07999999999999996   0.10850148266201474
0.06999999999999995   0.10323585986583814
0.05999999999999994   0.09725019772175533
0.04999999999999993   0.09031253933052408
0.040000000000000036   0.0820886741990835
0.030000000000000027   0.0720607583735714
0.020000000000000018   0.05931456107233139
0.010000000000000009   0.04173682511679751
0.0   0.0
0.01   -0.02763045079170326
0.02   -0.03412678442906599
0.03   -0.03705044262821556
0.04   -0.03818171580064905
0.05   -0.0382408685245991
0.06   -0.037615221248613606
0.07   -0.036546906993597764
0.08   -0.03520194302013266
0.09   -0.03370106237911985
0.1   -0.0321353400239615
0.11   -0.030574889857766043
0.12   -0.02907408721402834
0.13   -0.02767492145150731
0.14   -0.026409285994099647
0.15   -0.025300637557654593
0.16   -0.024365266607933592
0.17   -0.023613319775184532
0.18   -0.02304965832702731
0.19   -0.02267460396873768
0.2   -0.022484603628329762
0.21   -0.022472832891855764
0.22   -0.02262975029220142
0.23   -0.0229436099574303
0.24   -0.02340093715320459
0.25   -0.02398696937955746
0.26   -0.02468606451629058
0.27   -0.025482076807689567
0.28   -0.026358701077897367
0.29   -0.02729978536974696
0.3   -0.02828961213358436
0.31   -0.029313148112642455
0.32   -0.03035626314672861
0.33   -0.03140591822511859
0.34   -0.03245032324802698
0.35000000000000003   -0.03347906509381307
0.36   -0.03448320672926495
0.37   -0.03545535823813672
0.38   -0.036389720775358424
0.39   -0.03728210457881825
0.4   -0.03812992228590789
0.41000000000000003   -0.03893215890722311
0.42   -0.03968931990439697
0.43   -0.04040335890274979
0.44   -0.04107758664218902
0.45   -0.04171656283163276
0.46   -0.04232597262330043
0.47000000000000003   -0.04291248946371205
0.48   -0.04348362610839226
0.49   -0.044047575607353805
0.5   -0.04461304407869851
0.51   -0.04518907708840527
0.52   -0.045784881445842925
0.53   -0.04640964420702595
0.54   -0.04707235065138398
0.55   -0.04778160296309913
0.56   -0.048545441305123865
0.5700000000000001   -0.04937116892306209
0.58   -0.05026518285740462
0.59   -0.05123281177637316
0.6   -0.05227816236804817
0.61   -0.05340397564973618
0.62   -0.05461149446485336
0.63   -0.05590034334314724
0.64   -0.05726842179901367
0.65   -0.058711812035155395
0.66   -0.06022470190502545
0.67   -0.06179932386754923
0.68   -0.06342591054166555
0.6900000000000001   -0.06509266733640151
0.7000000000000001   -0.06678576249462827
0.71   -0.06848933474545563
0.72   -0.07018551861153151
0.73   -0.07185448726342927
0.74   -0.07347451265394042
0.75   -0.07502204250054333
0.76   -0.07647179351469437
0.77   -0.07779686010197637
0.78   -0.07896883757763808
0.79   -0.07995795875775213
0.8   -0.08073324259719625
0.81   -0.08126265335200596
0.8200000000000001   -0.08151326854543439
0.8300000000000001   -0.08145145381436941
0.84   -0.08104304250566857
0.85   -0.08025351768055876
0.86   -0.07904819396957612
0.87   -0.07739239650066598
0.88   -0.07525163389908793
0.89   -0.07259176212974632
0.9   -0.06937913572055546
0.91   -0.06558074266951658
0.92   -0.06116431909839381
0.93   -0.05609843947229109
0.9400000000000001   -0.05035257795711428
0.9500000000000001   -0.04389713623591521
0.96   -0.03670343285051845
0.97   -0.02874364887669289
0.98   -0.01999072447951364
0.99   -0.010418200630530736
1.0   0.0
